0 0.0564641
0.0666667 0.111178
0.133333 0.162426
0.2 0.208568
0.266667 0.248074
0.333333 0.27958
0.4 0.30193
0.466667 0.314234
0.533333 0.31591
0.6 0.306732
0.666667 0.286858
0.733333 0.256847
0.8 0.217649
0.866667 0.170591
0.933333 0.117323
1 0.0597589
