0.01	1.66666e-07	3.33263e-07	4.16703e-08	1.45057e-12	9.4161e-12
0.02	8.33278e-07	1.16609e-06	8.33697e-08	5.21238e-12	3.67792e-11
0.03	1.9995e-06	2.49776e-06	1.25127e-07	1.12734e-11	8.2085e-11
0.04	3.66466e-06	4.32722e-06	1.66972e-07	1.96127e-11	1.45333e-10
0.05	5.82771e-06	6.65305e-06	2.08934e-07	3.02007e-11	2.26524e-10
0.06	8.48728e-06	9.4735e-06	2.5104e-07	4.29991e-11	3.25667e-10
0.07	1.16416e-05	1.27865e-05	2.9332e-07	5.79607e-11	4.42769e-10
0.08	1.52887e-05	1.65895e-05	3.35801e-07	7.50299e-11	5.77844e-10
0.09	1.94261e-05	2.08799e-05	3.78513e-07	9.41427e-11	7.30908e-10
0.1	2.40511e-05	2.56545e-05	4.21482e-07	1.15227e-10	9.01978e-10
0.11	2.91605e-05	3.09098e-05	4.64737e-07	1.38201e-10	1.09108e-09
0.12	3.4751e-05	3.66422e-05	5.08303e-07	1.62977e-10	1.29823e-09
0.13	4.08188e-05	4.28475e-05	5.52209e-07	1.89458e-10	1.52346e-09
0.14	4.73599e-05	4.95214e-05	5.96479e-07	2.1754e-10	1.7668e-09
0.15	5.43698e-05	5.66591e-05	6.41139e-07	2.47109e-10	2.02829e-09
0.16	6.18439e-05	6.42558e-05	6.86215e-07	2.78049e-10	2.30794e-09
0.17	6.97772e-05	7.23059e-05	7.31732e-07	3.1023e-10	2.6058e-09
0.18	7.81644e-05	8.08041e-05	7.77712e-07	3.43521e-10	2.92191e-09
0.19	8.69998e-05	8.97444e-05	8.2418e-07	3.7778e-10	3.25629e-09
0.2	9.62777e-05	9.91207e-05	8.71159e-07	4.12862e-10	3.609e-09
0.21	0.000105992	0.000108927	9.18669e-07	4.48614e-10	3.98006e-09
0.22	0.000116136	0.000119155	9.66733e-07	4.84877e-10	4.36951e-09
0.23	0.000126703	0.0001298	1.01537e-06	5.21486e-10	4.7774e-09
0.24	0.000137686	0.000140854	1.0646e-06	5.58273e-10	5.20375e-09
0.25	0.000149078	0.000152309	1.11445e-06	5.95062e-10	5.64861e-09
0.26	0.000160872	0.000164158	1.16493e-06	6.31675e-10	6.11202e-09
0.27	0.000173059	0.000176393	1.21605e-06	6.67927e-10	6.594e-09
0.28	0.000185633	0.000189007	1.26784e-06	7.03631e-10	7.09459e-09
0.29	0.000198584	0.00020199	1.32031e-06	7.38596e-10	7.61381e-09
0.3	0.000211905	0.000215334	1.37348e-06	7.72626e-10	8.1517e-09
0.31	0.000225588	0.000229031	1.42736e-06	8.05524e-10	8.70828e-09
0.32	0.000239622	0.000243073	1.48196e-06	8.37089e-10	9.28358e-09
0.33	0.000254001	0.000257449	1.53729e-06	8.67118e-10	9.8776e-09
0.34	0.000268714	0.000272152	1.59337e-06	8.95406e-10	1.04904e-08
0.35	0.000283752	0.000287171	1.65021e-06	9.21747e-10	1.11219e-08
0.36	0.000299106	0.000302499	1.70781e-06	9.45931e-10	1.17721e-08
0.37	0.000314768	0.000318124	1.76618e-06	9.67752e-10	1.24412e-08
0.38	0.000330726	0.000334038	1.82534e-06	9.86998e-10	1.31289e-08
0.39	0.000346972	0.000350232	1.88528e-06	1.00346e-09	1.38354e-08
0.4	0.000363496	0.000366694	1.94601e-06	1.01693e-09	1.45606e-08
0.41	0.000380288	0.000383416	2.00754e-06	1.0272e-09	1.53045e-08
0.42	0.000397338	0.000400388	2.06987e-06	1.03405e-09	1.60671e-08
0.43	0.000414636	0.0004176	2.13301e-06	1.03729e-09	1.68483e-08
0.44	0.000432172	0.000435042	2.19694e-06	1.03671e-09	1.7648e-08
0.45	0.000449937	0.000452704	2.26168e-06	1.0321e-09	1.84663e-08
0.46	0.000467919	0.000470576	2.32722e-06	1.02326e-09	1.9303e-08
0.47	0.000486108	0.000488648	2.39357e-06	1.00999e-09	2.01581e-08
0.48	0.000504496	0.00050691	2.46071e-06	9.92097e-10	2.10315e-08
0.49	0.00052307	0.000525352	2.52865e-06	9.6939e-10	2.19231e-08
0.5	0.000541822	0.000543964	2.59738e-06	9.41677e-10	2.28328e-08
0.51	0.000560741	0.000562736	2.66689e-06	9.08773e-10	2.37606e-08
0.52	0.000579818	0.000581658	2.73718e-06	8.70496e-10	2.47062e-08
0.53	0.000599041	0.000600721	2.80825e-06	8.2667e-10	2.56695e-08
0.54	0.000618401	0.000619914	2.88007e-06	7.77121e-10	2.66505e-08
0.55	0.000637888	0.000639227	2.95266e-06	7.21682e-10	2.76489e-08
0.56	0.000657491	0.000658652	3.02598e-06	6.60192e-10	2.86647e-08
0.57	0.000677202	0.000678179	3.10004e-06	5.92492e-10	2.96975e-08
0.58	0.000697011	0.000697797	3.17482e-06	5.18432e-10	3.07474e-08
0.59	0.000716907	0.000717498	3.25031e-06	4.37866e-10	3.18139e-08
0.6	0.000736881	0.000737271	3.32649e-06	3.50656e-10	3.28971e-08
0.61	0.000756923	0.000757109	3.40336e-06	2.56669e-10	3.39965e-08
0.62	0.000777025	0.000777002	3.48089e-06	1.55778e-10	3.51121e-08
0.63	0.000797176	0.00079694	3.55908e-06	4.78639e-11	3.62435e-08
0.64	0.000817369	0.000816916	3.6379e-06	6.7186e-11	3.73906e-08
0.65	0.000837593	0.000836919	3.71733e-06	1.89477e-10	3.8553e-08
0.66	0.000857839	0.000856942	3.79737e-06	3.19108e-10	3.97305e-08
0.67	0.0008781	0.000876977	3.87798e-06	4.5617e-10	4.09228e-08
0.68	0.000898366	0.000897014	3.95916e-06	6.00745e-10	4.21295e-08
0.69	0.000918629	0.000917046	4.04088e-06	7.52911e-10	4.33505e-08
0.7	0.000938881	0.000937064	4.12313e-06	9.12735e-10	4.45853e-08
0.71	0.000959114	0.000957061	4.20587e-06	1.08028e-09	4.58337e-08
0.72	0.000979319	0.00097703	4.2891e-06	1.25559e-09	4.70952e-08
0.73	0.000999488	0.000996962	4.37278e-06	1.43872e-09	4.83696e-08
0.74	0.00101962	0.00101685	4.4569e-06	1.62971e-09	4.96564e-08
0.75	0.00103969	0.00103669	4.54144e-06	1.82857e-09	5.09553e-08
0.76	0.00105971	0.00105647	4.62636e-06	2.03534e-09	5.2266e-08
0.77	0.00107966	0.00107618	4.71165e-06	2.25002e-09	5.35879e-08
0.78	0.00109955	0.00109583	4.79728e-06	2.47262e-09	5.49207e-08
0.79	0.00111935	0.00111539	4.88323e-06	2.70313e-09	5.62639e-08
0.8	0.00113907	0.00113487	4.96948e-06	2.94155e-09	5.76172e-08
0.81	0.0011587	0.00115427	5.05599e-06	3.18785e-09	5.89801e-08
0.82	0.00117823	0.00117356	5.14274e-06	3.44201e-09	6.03521e-08
0.83	0.00119766	0.00119276	5.22972e-06	3.70399e-09	6.17328e-08
0.84	0.00121698	0.00121184	5.31688e-06	3.97375e-09	6.31216e-08
0.85	0.00123618	0.00123082	5.40421e-06	4.25123e-09	6.45183e-08
0.86	0.00125526	0.00124968	5.49168e-06	4.53638e-09	6.59221e-08
0.87	0.00127422	0.00126841	5.57926e-06	4.82913e-09	6.73327e-08
0.88	0.00129305	0.00128702	5.66693e-06	5.1294e-09	6.87494e-08
0.89	0.00131175	0.0013055	5.75466e-06	5.43712e-09	7.01719e-08
0.9	0.0013303	0.00132384	5.84242e-06	5.7522e-09	7.15996e-08
0.91	0.00134871	0.00134204	5.93019e-06	6.07453e-09	7.3032e-08
0.92	0.00136697	0.00136009	6.01794e-06	6.40402e-09	7.44685e-08
0.93	0.00138509	0.001378	6.10564e-06	6.74055e-09	7.59085e-08
0.94	0.00140304	0.00139575	6.19327e-06	7.08401e-09	7.73516e-08
0.95	0.00142084	0.00141335	6.2808e-06	7.43428e-09	7.87972e-08
0.96	0.00143847	0.0014308	6.36821e-06	7.79122e-09	8.02447e-08
0.97	0.00145593	0.00144808	6.45546e-06	8.1547e-09	8.16935e-08
0.98	0.00147323	0.00146519	6.54253e-06	8.52457e-09	8.31431e-08
0.99	0.00149036	0.00148214	6.62939e-06	8.90069e-09	8.45929e-08
1	0.00150731	0.00149892	6.71602e-06	9.28291e-09	8.60423e-08
1.01	0.00152408	0.00151553	6.80239e-06	9.67105e-09	8.74908e-08
1.02	0.00154068	0.00153196	6.88848e-06	1.0065e-08	8.89377e-08
1.03	0.00155709	0.00154822	6.97425e-06	1.04645e-08	9.03825e-08
1.04	0.00157332	0.0015643	7.05969e-06	1.08694e-08	9.18245e-08
1.05	0.00158936	0.0015802	7.14477e-06	1.12796e-08	9.32632e-08
1.06	0.00160521	0.00159592	7.22946e-06	1.16948e-08	9.4698e-08
1.07	0.00162088	0.00161145	7.31374e-06	1.21149e-08	9.61283e-08
1.08	0.00163636	0.0016268	7.39758e-06	1.25397e-08	9.75535e-08
1.09	0.00165164	0.00164196	7.48096e-06	1.29689e-08	9.89729e-08
1.1	0.00166674	0.00165694	7.56386e-06	1.34024e-08	1.00386e-07
1.11	0.00168164	0.00167173	7.64624e-06	1.384e-08	1.01792e-07
1.12	0.00169634	0.00168634	7.7281e-06	1.42814e-08	1.03191e-07
1.13	0.00171085	0.00170075	7.8094e-06	1.47265e-08	1.04582e-07
1.14	0.00172517	0.00171498	7.89011e-06	1.51751e-08	1.05964e-07
1.15	0.00173929	0.00172901	7.97023e-06	1.56268e-08	1.07336e-07
1.16	0.00175321	0.00174286	8.04972e-06	1.60816e-08	1.08699e-07
1.17	0.00176694	0.00175652	8.12857e-06	1.65391e-08	1.10051e-07
1.18	0.00178047	0.00176998	8.20675e-06	1.69992e-08	1.11393e-07
1.19	0.00179381	0.00178326	8.28424e-06	1.74616e-08	1.12722e-07
1.2	0.00180695	0.00179635	8.36102e-06	1.79261e-08	1.1404e-07
1.21	0.0018199	0.00180925	8.43707e-06	1.83925e-08	1.15344e-07
1.22	0.00183265	0.00182196	8.51237e-06	1.88606e-08	1.16636e-07
1.23	0.00184521	0.00183448	8.5869e-06	1.93301e-08	1.17913e-07
1.24	0.00185757	0.00184682	8.66064e-06	1.98007e-08	1.19176e-07
1.25	0.00186974	0.00185896	8.73357e-06	2.02723e-08	1.20424e-07
1.26	0.00188172	0.00187093	8.80568e-06	2.07447e-08	1.21656e-07
1.27	0.00189351	0.0018827	8.87694e-06	2.12175e-08	1.22873e-07
1.28	0.00190511	0.0018943	8.94734e-06	2.16906e-08	1.24072e-07
1.29	0.00191652	0.00190571	9.01686e-06	2.21637e-08	1.25255e-07
1.3	0.00192774	0.00191693	9.08549e-06	2.26366e-08	1.2642e-07
1.31	0.00193877	0.00192798	9.1532e-06	2.31091e-08	1.27566e-07
1.32	0.00194962	0.00193885	9.21998e-06	2.3581e-08	1.28695e-07
1.33	0.00196029	0.00194954	9.28582e-06	2.40519e-08	1.29804e-07
1.34	0.00197077	0.00196005	9.3507e-06	2.45218e-08	1.30893e-07
1.35	0.00198108	0.00197039	9.41461e-06	2.49903e-08	1.31962e-07
1.36	0.0019912	0.00198055	9.47753e-06	2.54572e-08	1.33011e-07
1.37	0.00200115	0.00199054	9.53945e-06	2.59224e-08	1.34038e-07
1.38	0.00201092	0.00200036	9.60026e-06	2.63856e-08	1.35045e-07
1.39	0.00202051	0.00201001	9.66005e-06	2.68465e-08	1.36029e-07
1.4	0.00202993	0.00201949	9.71881e-06	2.73051e-08	1.36991e-07
1.41	0.00203918	0.00202881	9.77653e-06	2.77609e-08	1.3793e-07
1.42	0.00204827	0.00203796	9.8332e-06	2.8214e-08	1.38846e-07
1.43	0.00205718	0.00204695	9.88879e-06	2.86639e-08	1.39739e-07
1.44	0.00206593	0.00205578	9.94331e-06	2.91106e-08	1.40608e-07
1.45	0.00207452	0.00206445	9.99674e-06	2.95539e-08	1.41379e-07
1.46	0.00208294	0.00207296	1.00491e-05	2.99934e-08	1.42072e-07
1.47	0.00209121	0.00208132	1.01003e-05	3.04291e-08	1.42763e-07
1.48	0.00209931	0.00208952	1.01504e-05	3.08608e-08	1.4345e-07
1.49	0.00210726	0.00209758	1.01993e-05	3.12882e-08	1.44131e-07
1.5	0.00211506	0.00210548	1.02472e-05	3.17112e-08	1.44803e-07
1.51	0.00212271	0.00211323	1.02939e-05	3.21296e-08	1.45463e-07
1.52	0.0021302	0.00212084	1.03394e-05	3.25432e-08	1.46108e-07
1.53	0.00213755	0.00212831	1.03837e-05	3.29519e-08	1.46738e-07
1.54	0.00214476	0.00213563	1.04269e-05	3.33554e-08	1.47348e-07
1.55	0.00215182	0.00214282	1.0469e-05	3.37537e-08	1.47937e-07
1.56	0.00215874	0.00214986	1.05098e-05	3.41465e-08	1.48503e-07
1.57	0.00216552	0.00215677	1.05494e-05	3.45337e-08	1.49043e-07
1.58	0.00217216	0.00216355	1.05879e-05	3.49152e-08	1.49556e-07
1.59	0.00217867	0.0021702	1.06251e-05	3.52907e-08	1.50038e-07
1.6	0.00218504	0.00217671	1.06612e-05	3.56602e-08	1.50488e-07
1.61	0.00219128	0.0021831	1.0696e-05	3.60236e-08	1.50904e-07
1.62	0.0021974	0.00218936	1.07296e-05	3.63806e-08	1.51284e-07
1.63	0.00220339	0.0021955	1.0762e-05	3.67312e-08	1.51626e-07
1.64	0.00220925	0.00220151	1.07932e-05	3.70752e-08	1.51928e-07
1.65	0.00221499	0.00220741	1.08232e-05	3.74126e-08	1.52188e-07
1.66	0.00222061	0.00221318	1.08519e-05	3.77432e-08	1.52405e-07
1.67	0.00222611	0.00221884	1.08794e-05	3.80668e-08	1.52578e-07
1.68	0.00223149	0.00222439	1.09056e-05	3.83834e-08	1.52703e-07
1.69	0.00223676	0.00222983	1.09307e-05	3.8693e-08	1.52781e-07
1.7	0.00224192	0.00223515	1.09545e-05	3.89953e-08	1.52809e-07
1.71	0.00224697	0.00224036	1.0977e-05	3.92904e-08	1.52958e-07
1.72	0.00225191	0.00224547	1.09984e-05	3.9578e-08	1.53078e-07
1.73	0.00225674	0.00225048	1.10184e-05	3.98583e-08	1.53168e-07
1.74	0.00226146	0.00225538	1.10373e-05	4.0131e-08	1.53229e-07
1.75	0.00226609	0.00226018	1.10549e-05	4.03961e-08	1.5326e-07
1.76	0.00227061	0.00226488	1.10713e-05	4.06535e-08	1.53262e-07
1.77	0.00227503	0.00226948	1.10864e-05	4.09033e-08	1.53234e-07
1.78	0.00227935	0.00227399	1.11004e-05	4.11452e-08	1.53178e-07
1.79	0.00228358	0.0022784	1.11132e-05	4.13794e-08	1.53092e-07
1.8	0.00228772	0.00228272	1.11248e-05	4.16057e-08	1.52977e-07
1.81	0.00229176	0.00228696	1.11351e-05	4.18241e-08	1.52834e-07
1.82	0.00229572	0.0022911	1.11443e-05	4.20346e-08	1.52661e-07
1.83	0.00229958	0.00229515	1.11522e-05	4.22371e-08	1.5246e-07
1.84	0.00230336	0.00229912	1.11589e-05	4.24316e-08	1.52231e-07
1.85	0.00230706	0.00230301	1.11644e-05	4.26181e-08	1.51973e-07
1.86	0.00231067	0.00230681	1.11687e-05	4.27967e-08	1.51688e-07
1.87	0.00231419	0.00231054	1.11718e-05	4.29672e-08	1.51375e-07
1.88	0.00231764	0.00231418	1.11737e-05	4.31296e-08	1.51034e-07
1.89	0.00232101	0.00231775	1.11744e-05	4.32841e-08	1.50666e-07
1.9	0.0023243	0.00232124	1.11739e-05	4.34305e-08	1.5027e-07
1.91	0.00232752	0.00232465	1.11722e-05	4.3569e-08	1.49848e-07
1.92	0.00233066	0.002328	1.11694e-05	4.36995e-08	1.494e-07
1.93	0.00233373	0.00233127	1.11654e-05	4.38219e-08	1.48925e-07
1.94	0.00233673	0.00233447	1.11602e-05	4.39365e-08	1.48424e-07
1.95	0.00233966	0.0023376	1.11539e-05	4.40431e-08	1.47897e-07
1.96	0.00234253	0.00234067	1.11464e-05	4.41419e-08	1.47346e-07
1.97	0.00234532	0.00234367	1.11377e-05	4.42328e-08	1.46769e-07
1.98	0.00234805	0.0023466	1.1128e-05	4.4316e-08	1.46168e-07
1.99	0.00235072	0.00234948	1.11171e-05	4.43914e-08	1.45542e-07
2	0.00235332	0.00235229	1.1105e-05	4.44591e-08	1.44892e-07
2.01	0.00235586	0.00235504	1.10919e-05	4.45192e-08	1.44219e-07
2.02	0.00235835	0.00235773	1.10776e-05	4.45716e-08	1.43523e-07
2.03	0.00236077	0.00236036	1.10623e-05	4.46166e-08	1.42804e-07
2.04	0.00236314	0.00236294	1.10458e-05	4.46542e-08	1.42063e-07
2.05	0.00236545	0.00236546	1.10283e-05	4.46843e-08	1.41299e-07
2.06	0.0023677	0.00236792	1.10097e-05	4.47072e-08	1.40515e-07
2.07	0.0023699	0.00237034	1.099e-05	4.47229e-08	1.39709e-07
2.08	0.00237205	0.0023727	1.09692e-05	4.47314e-08	1.38882e-07
2.09	0.00237415	0.002375	1.09474e-05	4.47329e-08	1.38036e-07
2.1	0.00237619	0.00237726	1.09246e-05	4.47274e-08	1.37169e-07
2.11	0.00237819	0.00237947	1.09007e-05	4.47151e-08	1.36284e-07
2.12	0.00238014	0.00238164	1.08758e-05	4.4696e-08	1.3538e-07
