0.01	1.01615e-05	1.03105e-05	4.31266e-08	2.80182e-11	3.69774e-10
0.02	2.07941e-05	2.10864e-05	8.66939e-08	5.78481e-11	7.57998e-10
0.03	3.18911e-05	3.23208e-05	1.30729e-07	8.93848e-11	1.16468e-09
0.04	4.34454e-05	4.4006e-05	1.75257e-07	1.22515e-10	1.58983e-09
0.05	5.54494e-05	5.61345e-05	2.20306e-07	1.57117e-10	2.03346e-09
0.06	6.78956e-05	6.86981e-05	2.65898e-07	1.93061e-10	2.49559e-09
0.07	8.07757e-05	8.16885e-05	3.12059e-07	2.3021e-10	2.97624e-09
0.08	9.40815e-05	9.5097e-05	3.58813e-07	2.6842e-10	3.47542e-09
0.09	0.000107804	0.000108915	4.06181e-07	3.07538e-10	3.99316e-09
0.1	0.000121935	0.000123133	4.54187e-07	3.47404e-10	4.52947e-09
0.11	0.000136465	0.000137741	5.02851e-07	3.87853e-10	5.08439e-09
0.12	0.000151384	0.00015273	5.52193e-07	4.28712e-10	5.65792e-09
0.13	0.000166683	0.00016809	6.02233e-07	4.69802e-10	6.2501e-09
0.14	0.000182351	0.000183811	6.52989e-07	5.10936e-10	6.86096e-09
0.15	0.000198379	0.000199883	7.04479e-07	5.51924e-10	7.49051e-09
0.16	0.000214756	0.000216294	7.5672e-07	5.92569e-10	8.13877e-09
0.17	0.000231471	0.000233034	8.09727e-07	6.32669e-10	8.80578e-09
0.18	0.000248514	0.000250092	8.63514e-07	6.72016e-10	9.49155e-09
0.19	0.000265873	0.000267456	9.18095e-07	7.10401e-10	1.01961e-08
0.2	0.000283537	0.000285116	9.73484e-07	7.47606e-10	1.09194e-08
0.21	0.000301494	0.00030306	1.02969e-06	7.83412e-10	1.16616e-08
0.22	0.000319734	0.000321277	1.08672e-06	8.17597e-10	1.24226e-08
0.23	0.000338244	0.000339754	1.1446e-06	8.49934e-10	1.32025e-08
0.24	0.000357012	0.000358479	1.20331e-06	8.80193e-10	1.40011e-08
0.25	0.000376027	0.000377441	1.26289e-06	9.08144e-10	1.48187e-08
0.26	0.000395277	0.000396628	1.32332e-06	9.33552e-10	1.56551e-08
0.27	0.000414748	0.000416027	1.38461e-06	9.56184e-10	1.65103e-08
0.28	0.000434429	0.000435627	1.44677e-06	9.75802e-10	1.73844e-08
0.29	0.000454308	0.000455414	1.5098e-06	9.92169e-10	1.82773e-08
0.3	0.000474372	0.000475377	1.5737e-06	1.00505e-09	1.9189e-08
0.31	0.000494608	0.000495503	1.63847e-06	1.0142e-09	2.01195e-08
0.32	0.000515005	0.00051578	1.70411e-06	1.01939e-09	2.10687e-08
0.33	0.000535549	0.000536195	1.77062e-06	1.02038e-09	2.20367e-08
0.34	0.000556228	0.000556737	1.83799e-06	1.01693e-09	2.30233e-08
0.35	0.000577029	0.000577392	1.90622e-06	1.00881e-09	2.40285e-08
0.36	0.00059794	0.000598149	1.97531e-06	9.95795e-10	2.50523e-08
0.37	0.000618949	0.000618995	2.04525e-06	9.77644e-10	2.60946e-08
0.38	0.000640043	0.000639918	2.11602e-06	9.54135e-10	2.71552e-08
0.39	0.000661209	0.000660905	2.18763e-06	9.25043e-10	2.82342e-08
0.4	0.000682436	0.000681945	2.26005e-06	8.90148e-10	2.93314e-08
0.41	0.00070371	0.000703026	2.33329e-06	8.49232e-10	3.04468e-08
0.42	0.000725021	0.000724136	2.40732e-06	8.02084e-10	3.15801e-08
0.43	0.000746355	0.000745263	2.48214e-06	7.48495e-10	3.27313e-08
0.44	0.0007677	0.000766395	2.55773e-06	6.88263e-10	3.39003e-08
