0	0.497512
1	0.247519
2	0.123144
3	0.091441
4	0.0679001
5	0.0525484
6	0.0445944
7	0.037943
8	0.0325575
9	0.0283461
10	0.0255134
11	0.0230048
12	0.0208054
13	0.0188823
14	0.0172853
15	0.0160442
16	0.014908
17	0.0138717
18	0.0129278
19	0.0120681
20	0.0113409
21	0.010718
22	0.0101358
23	0.00959247
24	0.00908571
25	0.00861313
26	0.00817232
27	0.00779976
28	0.00745606
29	0.00713039
30	0.00682199
31	0.00653001
32	0.00625361
33	0.00599193
34	0.00574918
35	0.00553693
36	0.00533382
37	0.00513951
38	0.00495367
39	0.00477596
40	0.00460602
41	0.0044435
42	0.00428805
43	0.0041482
44	0.00401706
45	0.00389073
46	0.00376905
47	0.00365185
48	0.00353898
49	0.00343027
50	0.00332557
51	0.00322472
52	0.00312997
53	0.00304285
54	0.0029585
55	0.00287683
56	0.00279776
57	0.00272122
58	0.00264712
59	0.00257538
60	0.00250593
61	0.00243868
62	0.00237403
63	0.0023148
64	0.00225723
65	0.00220128
66	0.0021469
67	0.00209405
68	0.00204269
69	0.00199278
70	0.00194427
71	0.00189712
72	0.0018513
73	0.00180682
74	0.00176581
75	0.00172582
76	0.00168685
77	0.00164886
78	0.00161183
79	0.00157573
80	0.00154055
81	0.00150626
82	0.00147282
83	0.00144023
84	0.00140846
85	0.00137764
86	0.00134883
87	0.00132067
88	0.00129317
89	0.00126629
90	0.00124004
91	0.00121438
92	0.00118932
93	0.00116483
94	0.00114091
95	0.00111753
96	0.00109469
97	0.00107237
98	0.00105086
99	0.0010304
100	0.00101036
101	0.000990752
102	0.000971557
103	0.000952769
104	0.000934378
105	0.000916377
106	0.000898756
107	0.000881507
108	0.000864623
109	0.000848095
110	0.000831916
111	0.000816077
112	0.000800999
113	0.00078634
114	0.000771971
115	0.000757884
116	0.000744076
117	0.000730539
118	0.000717269
119	0.00070426
120	0.000691508
121	0.000679006
122	0.00066675
123	0.000654734
124	0.000642955
125	0.000631406
126	0.000620226
127	0.000609467
128	0.000598907
129	0.000588543
130	0.00057837
131	0.000568385
132	0.000558586
133	0.000548967
134	0.000539527
135	0.00053026
136	0.000521165
137	0.000512238
138	0.000503475
139	0.000494874
140	0.000486431
141	0.000478196
142	0.000470285
143	0.000462512
144	0.000454875
145	0.000447372
146	0.00044
147	0.000432757
148	0.000425641
149	0.00041865
150	0.00041178
151	0.000405031
152	0.0003984
153	0.000391884
154	0.000385482
155	0.000379192
156	0.000373011
157	0.000366979
158	0.000361158
159	0.000355433
160	0.000349804
161	0.000344269
162	0.000338826
163	0.000333474
164	0.000328211
165	0.000323036
166	0.000317947
167	0.000312943
168	0.000308021
169	0.000303182
170	0.000298423
171	0.000293744
172	0.000289141
173	0.000284616
174	0.000280219
175	0.000275937
176	0.000271723
177	0.000267577
178	0.000263497
179	0.000259482
180	0.000255531
181	0.000251644
182	0.000247818
183	0.000244053
184	0.000240349
185	0.000236703
186	0.000233115
187	0.000229585
188	0.00022611
189	0.000222691
190	0.000219327
191	0.000216019
192	0.000212825
193	0.00020968
194	0.000206583
195	0.000203534
196	0.000200531
197	0.000197575
198	0.000194664
199	0.000191798
200	0.000188976
201	0.000186197
202	0.000183461
203	0.000180766
204	0.000178113
205	0.000175501
206	0.000172929
207	0.000170396
208	0.000167901
209	0.000165445
210	0.000163062
211	0.000160722
212	0.000158417
213	0.000156146
214	0.000153909
215	0.000151705
216	0.000149533
217	0.000147394
218	0.000145287
219	0.000143211
220	0.000141166
221	0.000139151
222	0.000137166
223	0.00013521
224	0.000133283
225	0.000131385
226	0.000129515
227	0.000127672
228	0.000125857
229	0.000124093
230	0.000122358
231	0.000120649
232	0.000118965
233	0.000117304
234	0.000115668
235	0.000114055
236	0.000112466
237	0.000110899
238	0.000109355
239	0.000107833
240	0.000106333
241	0.000104854
242	0.000103397
243	0.000101961
244	0.000100545
245	9.91495e-05
246	9.77742e-05
247	9.64186e-05
248	9.50846e-05
249	9.37867e-05
250	9.25071e-05
251	9.12454e-05
252	9.00014e-05
253	8.87748e-05
254	8.75654e-05
255	8.63729e-05
256	8.51972e-05
257	8.40379e-05
258	8.28948e-05
259	8.17678e-05
260	8.06565e-05
261	7.95607e-05
262	7.84803e-05
263	7.7415e-05
264	7.63646e-05
265	7.53289e-05
266	7.43076e-05
267	7.33006e-05
268	7.23077e-05
269	7.13373e-05
270	7.03845e-05
271	6.94447e-05
272	6.85178e-05
273	6.76036e-05
274	6.67018e-05
275	6.58124e-05
276	6.49352e-05
277	6.40699e-05
278	6.32165e-05
279	6.23747e-05
280	6.15444e-05
281	6.07255e-05
282	5.99177e-05
283	5.9121e-05
284	5.83351e-05
285	5.75599e-05
286	5.67954e-05
287	5.60412e-05
288	5.52974e-05
289	5.45636e-05
290	5.38444e-05
291	5.31391e-05
292	5.24432e-05
293	5.17566e-05
294	5.10792e-05
295	5.04108e-05
296	4.97514e-05
297	4.91008e-05
298	4.84589e-05
299	4.78256e-05
300	4.72008e-05
301	4.65843e-05
302	4.5976e-05
303	4.53758e-05
304	4.47837e-05
305	4.41995e-05
306	4.36231e-05
307	4.30543e-05
308	4.24932e-05
309	4.19395e-05
310	4.13932e-05
311	4.08543e-05
312	4.03263e-05
313	3.98073e-05
314	3.92951e-05
315	3.87897e-05
316	3.82908e-05
317	3.77985e-05
318	3.73127e-05
319	3.68332e-05
320	3.636e-05
321	3.5893e-05
322	3.54321e-05
323	3.49772e-05
324	3.45283e-05
325	3.40853e-05
326	3.36481e-05
327	3.32166e-05
328	3.27908e-05
329	3.23705e-05
330	3.19557e-05
331	3.15464e-05
332	3.11424e-05
333	3.07437e-05
334	3.03506e-05
335	2.99661e-05
336	2.95867e-05
337	2.92121e-05
338	2.88423e-05
339	2.84773e-05
340	2.8117e-05
341	2.77613e-05
342	2.74102e-05
343	2.70636e-05
344	2.67215e-05
345	2.63838e-05
346	2.60504e-05
347	2.57213e-05
348	2.53964e-05
349	2.50758e-05
350	2.47592e-05
351	2.44467e-05
352	2.41383e-05
353	2.38338e-05
354	2.35332e-05
355	2.32364e-05
356	2.29435e-05
357	2.26543e-05
358	2.23712e-05
359	2.2092e-05
360	2.18163e-05
361	2.15442e-05
362	2.12754e-05
363	2.10101e-05
364	2.07481e-05
365	2.04895e-05
366	2.02341e-05
367	1.9982e-05
368	1.9733e-05
369	1.94872e-05
370	1.92446e-05
371	1.90049e-05
372	1.87683e-05
373	1.85348e-05
374	1.83041e-05
375	1.80764e-05
376	1.78515e-05
377	1.76295e-05
378	1.74104e-05
379	1.71939e-05
380	1.69802e-05
381	1.67693e-05
382	1.65626e-05
383	1.63587e-05
384	1.61573e-05
385	1.59584e-05
386	1.57619e-05
387	1.5568e-05
388	1.53764e-05
389	1.51873e-05
390	1.50005e-05
391	1.4816e-05
392	1.46338e-05
393	1.44539e-05
394	1.42763e-05
395	1.41008e-05
396	1.39276e-05
397	1.37565e-05
398	1.35875e-05
399	1.34206e-05
400	1.32559e-05
401	1.30931e-05
402	1.29324e-05
403	1.27737e-05
404	1.2617e-05
405	1.24623e-05
406	1.23099e-05
407	1.21601e-05
408	1.20122e-05
409	1.18661e-05
410	1.17218e-05
411	1.15793e-05
412	1.14385e-05
413	1.12995e-05
414	1.11622e-05
415	1.10265e-05
416	1.08926e-05
417	1.07603e-05
418	1.06296e-05
419	1.05005e-05
420	1.0373e-05
421	1.02471e-05
422	1.01227e-05
423	9.99986e-06
424	9.87853e-06
425	9.75868e-06
426	9.64031e-06
427	9.52339e-06
428	9.40791e-06
429	9.29385e-06
430	9.18118e-06
431	9.07002e-06
432	8.96091e-06
433	8.85313e-06
434	8.74666e-06
435	8.64148e-06
436	8.53758e-06
437	8.43494e-06
438	8.33355e-06
439	8.2334e-06
440	8.13446e-06
441	8.03672e-06
442	7.94017e-06
443	7.84479e-06
444	7.75057e-06
445	7.6575e-06
446	7.56556e-06
447	7.47473e-06
448	7.38501e-06
449	7.29637e-06
450	7.20881e-06
451	7.12232e-06
452	7.03687e-06
453	6.95246e-06
454	6.86908e-06
455	6.78671e-06
456	6.70533e-06
457	6.62508e-06
458	6.54621e-06
459	6.46828e-06
460	6.39129e-06
461	6.31523e-06
462	6.24008e-06
463	6.16583e-06
464	6.09248e-06
465	6.02e-06
466	5.9484e-06
467	5.87766e-06
468	5.80776e-06
469	5.73871e-06
470	5.67049e-06
471	5.60308e-06
472	5.53649e-06
473	5.47069e-06
474	5.40568e-06
475	5.34146e-06
476	5.278e-06
477	5.21531e-06
478	5.15337e-06
479	5.09217e-06
480	5.03171e-06
481	4.97197e-06
482	4.91295e-06
483	4.85464e-06
484	4.79729e-06
485	4.74072e-06
486	4.68483e-06
487	4.6296e-06
488	4.57502e-06
489	4.5211e-06
490	4.46782e-06
491	4.41517e-06
492	4.36314e-06
493	4.31174e-06
494	4.26094e-06
495	4.21075e-06
496	4.16116e-06
497	4.11216e-06
498	4.06373e-06
499	4.01589e-06
500	3.96861e-06
501	3.92189e-06
502	3.87573e-06
503	3.83012e-06
504	3.78505e-06
505	3.74051e-06
506	3.69651e-06
507	3.65302e-06
508	3.61005e-06
509	3.5676e-06
510	3.52564e-06
511	3.48432e-06
512	3.44359e-06
513	3.40335e-06
514	3.36358e-06
515	3.32427e-06
516	3.28543e-06
517	3.24705e-06
518	3.20912e-06
519	3.17164e-06
520	3.13459e-06
521	3.09799e-06
522	3.06181e-06
523	3.02606e-06
524	2.99073e-06
525	2.95582e-06
526	2.92132e-06
527	2.88722e-06
528	2.85352e-06
529	2.82023e-06
530	2.78732e-06
531	2.7548e-06
532	2.72266e-06
533	2.6909e-06
534	2.65952e-06
535	2.6285e-06
536	2.59785e-06
537	2.56756e-06
538	2.53763e-06
539	2.50816e-06
540	2.47908e-06
541	2.45035e-06
542	2.42194e-06
543	2.39387e-06
544	2.36613e-06
545	2.33871e-06
546	2.31161e-06
547	2.28483e-06
548	2.25836e-06
549	2.2322e-06
550	2.20634e-06
551	2.18079e-06
552	2.15553e-06
553	2.13057e-06
554	2.1059e-06
555	2.08152e-06
556	2.05742e-06
557	2.0336e-06
558	2.01006e-06
559	1.9868e-06
560	1.9638e-06
561	1.94108e-06
562	1.91862e-06
563	1.89642e-06
564	1.87448e-06
565	1.85279e-06
566	1.83136e-06
567	1.81021e-06
568	1.78938e-06
569	1.7688e-06
570	1.74845e-06
571	1.72833e-06
572	1.70845e-06
573	1.6888e-06
574	1.66938e-06
575	1.65018e-06
576	1.63121e-06
577	1.61245e-06
