100	0	1.01166e-07
100	2	7.27371e-06
100	20	0.00120721
100	100	0.0337916
100	200	0.133067
1000	0	1.01313e-07
1000	2	1.64468e-07
1000	20	1.22462e-05
1000	100	0.000306286
1000	200	0.00122914
1000	0	1.01313e-07
1000	2	1.64468e-07
1000	20	1.22462e-05
1000	100	0.000306286
1000	200	0.00122914
